a0,a1,beta,epsilondelta
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00737047,0.0241103,0.702794,0.0107883,0.864109
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.00224132,0.0195618,1.27324,0.00992807,0.838781
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.0022697,0.0207989,0.835605,0.0109058,0.869024
0.00492218,0.0192362,1.17357,0.00501336,0.889083
0.00492218,0.0192362,1.17357,0.00501336,0.889083
0.00492218,0.0192362,1.17357,0.00501336,0.889083
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00343452,0.0197063,1.31572,0.00830887,0.865909
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00292794,0.00941541,1.26981,0.0161873,0.843035
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00482289,0.0161732,0.936954,0.0104226,0.826467
0.00593826,0.0179302,0.901676,0.0124716,0.887748
0.00593826,0.0179302,0.901676,0.0124716,0.887748
0.00593826,0.0179302,0.901676,0.0124716,0.887748
0.00593826,0.0179302,0.901676,0.0124716,0.887748
0.00593826,0.0179302,0.901676,0.0124716,0.887748
0.00593826,0.0179302,0.901676,0.0124716,0.887748
0.00593826,0.0179302,0.901676,0.0124716,0.887748
0.00696079,0.0179215,0.618647,0.00870298,0.946011
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00847277,0.0231853,0.131786,0.0128085,0.883041
0.00631166,0.0232381,0.884278,0.0089605,0.962982
0.00631166,0.0232381,0.884278,0.0089605,0.962982
0.00631166,0.0232381,0.884278,0.0089605,0.962982
0.00631166,0.0232381,0.884278,0.0089605,0.962982
0.00631166,0.0232381,0.884278,0.0089605,0.962982
0.00631166,0.0232381,0.884278,0.0089605,0.962982
0.00631166,0.0232381,0.884278,0.0089605,0.962982
0.00631166,0.0232381,0.884278,0.0089605,0.962982
0.00631166,0.0232381,0.884278,0.0089605,0.962982
0.00631166,0.0232381,0.884278,0.0089605,0.962982
0.00521414,0.0145052,1.02749,0.00598079,0.916386
0.00521414,0.0145052,1.02749,0.00598079,0.916386
0.00521414,0.0145052,1.02749,0.00598079,0.916386
0.00521414,0.0145052,1.02749,0.00598079,0.916386
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00460327,0.0104686,1.07041,0.0112556,0.87019
0.00715992,0.0133296,1.28269,0.00883058,0.780995
0.00715992,0.0133296,1.28269,0.00883058,0.780995
0.00715992,0.0133296,1.28269,0.00883058,0.780995
0.00715992,0.0133296,1.28269,0.00883058,0.780995
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
0.00219713,0.0223269,1.00783,0.0115636,0.790153
