a0,a1,beta
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.00491397,0.02953,1.04817,0.0547965
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0128398,0.0176089,0.757061,0.0546504
0.0141954,0.020467,0.537241,0.0345403
0.0141954,0.020467,0.537241,0.0345403
0.0141954,0.020467,0.537241,0.0345403
0.00687761,0.0373701,0.923358,0.0292081
0.00687761,0.0373701,0.923358,0.0292081
0.00687761,0.0373701,0.923358,0.0292081
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0134046,0.0205144,0.701498,0.0188142
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.0104186,0.0330909,0.82256,0.0359388
0.00553289,0.0338651,1.06605,0.0296417
0.00553289,0.0338651,1.06605,0.0296417
0.00553289,0.0338651,1.06605,0.0296417
0.00553289,0.0338651,1.06605,0.0296417
0.00553289,0.0338651,1.06605,0.0296417
0.00553289,0.0338651,1.06605,0.0296417
0.00553289,0.0338651,1.06605,0.0296417
0.00553289,0.0338651,1.06605,0.0296417
0.0125592,0.022224,0.69804,0.034324
0.0125592,0.022224,0.69804,0.034324
0.0125592,0.022224,0.69804,0.034324
0.0125592,0.022224,0.69804,0.034324
0.0125592,0.022224,0.69804,0.034324
0.0125592,0.022224,0.69804,0.034324
0.0125592,0.022224,0.69804,0.034324
0.0125592,0.022224,0.69804,0.034324
0.0125592,0.022224,0.69804,0.034324
0.0112162,0.0201766,0.634193,0.0364506
0.0078148,0.0430198,0.872755,0.0348708
0.0111567,0.0509561,0.568516,0.0280717
0.0111567,0.0509561,0.568516,0.0280717
0.0141925,0.0541676,0.390436,0.0152389
0.0141925,0.0541676,0.390436,0.0152389
0.0141925,0.0541676,0.390436,0.0152389
0.0141925,0.0541676,0.390436,0.0152389
0.0141925,0.0541676,0.390436,0.0152389
0.0141925,0.0541676,0.390436,0.0152389
0.0141925,0.0541676,0.390436,0.0152389
0.0141925,0.0541676,0.390436,0.0152389
0.0132229,0.0512436,0.550034,0.0228656
0.0132229,0.0512436,0.550034,0.0228656
0.00388415,0.0505097,0.740704,0.0208041
0.00388415,0.0505097,0.740704,0.0208041
0.00388415,0.0505097,0.740704,0.0208041
0.00388415,0.0505097,0.740704,0.0208041
0.00388415,0.0505097,0.740704,0.0208041
0.00225461,0.0562458,0.75203,0.0172365
0.00225461,0.0562458,0.75203,0.0172365
0.00225461,0.0562458,0.75203,0.0172365
0.00225461,0.0562458,0.75203,0.0172365
0.00225461,0.0562458,0.75203,0.0172365
0.00225461,0.0562458,0.75203,0.0172365
0.00225461,0.0562458,0.75203,0.0172365
0.0150415,0.059527,0.521908,0.0256225
0.0150415,0.059527,0.521908,0.0256225
0.0150415,0.059527,0.521908,0.0256225
0.0150415,0.059527,0.521908,0.0256225
0.0150415,0.059527,0.521908,0.0256225
0.0150415,0.059527,0.521908,0.0256225
0.0150415,0.059527,0.521908,0.0256225
0.0150415,0.059527,0.521908,0.0256225
0.0150415,0.059527,0.521908,0.0256225
0.0176135,0.0513167,0.209736,0.0248216
0.00785405,0.0479204,0.473984,0.0494593
0.00785405,0.0479204,0.473984,0.0494593
0.00785405,0.0479204,0.473984,0.0494593
0.00785405,0.0479204,0.473984,0.0494593
0.00785405,0.0479204,0.473984,0.0494593
0.00785405,0.0479204,0.473984,0.0494593
0.00785405,0.0479204,0.473984,0.0494593
0.00785405,0.0479204,0.473984,0.0494593
0.00785405,0.0479204,0.473984,0.0494593
0.00785405,0.0479204,0.473984,0.0494593
0.00785405,0.0479204,0.473984,0.0494593
0.00785405,0.0479204,0.473984,0.0494593
0.00785405,0.0479204,0.473984,0.0494593
0.0131923,0.0351515,0.355715,0.056028
0.0131923,0.0351515,0.355715,0.056028
0.0131923,0.0351515,0.355715,0.056028
0.0131923,0.0351515,0.355715,0.056028
0.0131923,0.0351515,0.355715,0.056028
0.0131923,0.0351515,0.355715,0.056028
0.0131923,0.0351515,0.355715,0.056028
0.0131923,0.0351515,0.355715,0.056028
0.0131923,0.0351515,0.355715,0.056028
0.0131923,0.0351515,0.355715,0.056028
0.0131923,0.0351515,0.355715,0.056028
0.0131923,0.0351515,0.355715,0.056028
0.0131923,0.0351515,0.355715,0.056028
0.0131923,0.0351515,0.355715,0.056028
0.0131923,0.0351515,0.355715,0.056028
0.0244586,0.0370735,0.502093,0.0259146
0.0144615,0.0322164,0.275652,0.0382416
0.0144615,0.0322164,0.275652,0.0382416
0.0144615,0.0322164,0.275652,0.0382416
0.0144615,0.0322164,0.275652,0.0382416
0.0144615,0.0322164,0.275652,0.0382416
0.0144615,0.0322164,0.275652,0.0382416
0.0144615,0.0322164,0.275652,0.0382416
0.0144615,0.0322164,0.275652,0.0382416
0.0144615,0.0322164,0.275652,0.0382416
0.0144615,0.0322164,0.275652,0.0382416
0.0144615,0.0322164,0.275652,0.0382416
0.0144615,0.0322164,0.275652,0.0382416
0.0127873,0.0475191,0.748358,0.0359167
0.0165615,0.0444578,0.240736,0.0485775
0.0165615,0.0444578,0.240736,0.0485775
0.0165615,0.0444578,0.240736,0.0485775
0.0165615,0.0444578,0.240736,0.0485775
0.0165615,0.0444578,0.240736,0.0485775
0.0165615,0.0444578,0.240736,0.0485775
0.0165615,0.0444578,0.240736,0.0485775
0.0165615,0.0444578,0.240736,0.0485775
0.0165615,0.0444578,0.240736,0.0485775
0.0165615,0.0444578,0.240736,0.0485775
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.013607,0.0360889,0.52316,0.0140638
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0217939,0.0363462,0.307579,0.0154171
0.0303877,0.0366174,0.123425,0.044458
0.0303877,0.0366174,0.123425,0.044458
0.0303877,0.0366174,0.123425,0.044458
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00918617,0.0393146,0.42322,0.0395363
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00483142,0.0443126,0.831652,0.0334034
0.00343719,0.0380208,0.742762,0.0361954
0.00343719,0.0380208,0.742762,0.0361954
0.00343719,0.0380208,0.742762,0.0361954
0.00343719,0.0380208,0.742762,0.0361954
0.00343719,0.0380208,0.742762,0.0361954
0.00343719,0.0380208,0.742762,0.0361954
0.00343719,0.0380208,0.742762,0.0361954
0.00343719,0.0380208,0.742762,0.0361954
0.00343719,0.0380208,0.742762,0.0361954
0.00343719,0.0380208,0.742762,0.0361954
0.00343719,0.0380208,0.742762,0.0361954
0.0125134,0.0474679,0.208501,0.0178054
0.0125134,0.0474679,0.208501,0.0178054
0.0125134,0.0474679,0.208501,0.0178054
0.0125134,0.0474679,0.208501,0.0178054
0.0125134,0.0474679,0.208501,0.0178054
0.0116443,0.0489518,0.289456,0.011803
0.0116443,0.0489518,0.289456,0.011803
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0117015,0.0405087,0.704811,0.0203862
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0132218,0.0316945,0.676286,0.0149777
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0129358,0.0361644,0.752607,0.023092
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0140932,0.034239,0.486771,0.0201862
0.0102263,0.0317188,0.817216,0.0436267
