a0,a1,beta,epsilon,delta
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.00702614,0.0190191,0.95365,0.00217489,1.28688
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.011788,0.0235698,0.488907,0.00434819,1.19245
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.000554452,0.0345551,0.925937,0.00898383,0.863903
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.0064204,0.0309585,0.635504,0.0173958,0.624164
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
0.00346882,0.0317969,1.07331,0.0162549,0.685564
