a0,a1,beta,tilde_beta,delta
0.0519007,0.0616482,1.18346,1.95439,0.0252165
0.0519007,0.0616482,1.18346,1.95439,0.0252165
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0430563,0.0818078,1.24044,1.78404,0.00203257
0.0354165,0.103246,1.31634,1.64286,0.0505949
0.0354165,0.103246,1.31634,1.64286,0.0505949
0.0354165,0.103246,1.31634,1.64286,0.0505949
0.0354165,0.103246,1.31634,1.64286,0.0505949
0.0354165,0.103246,1.31634,1.64286,0.0505949
0.0354165,0.103246,1.31634,1.64286,0.0505949
0.0488408,0.0674345,1.36121,2.01961,0.0797133
0.0488408,0.0674345,1.36121,2.01961,0.0797133
0.0488408,0.0674345,1.36121,2.01961,0.0797133
0.0488408,0.0674345,1.36121,2.01961,0.0797133
0.0488408,0.0674345,1.36121,2.01961,0.0797133
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.052415,0.0616063,1.40169,1.73767,0.0174698
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0431102,0.095064,1.344,1.7892,0.0946157
0.0617933,0.0469262,1.33496,1.78447,0.104149
0.0617933,0.0469262,1.33496,1.78447,0.104149
0.0557681,0.0291705,1.30862,1.84742,0.0100066
0.0557681,0.0291705,1.30862,1.84742,0.0100066
0.0557681,0.0291705,1.30862,1.84742,0.0100066
0.0557681,0.0291705,1.30862,1.84742,0.0100066
0.0557681,0.0291705,1.30862,1.84742,0.0100066
0.0493568,0.0473777,1.13491,2.00303,0.0655729
0.0479571,0.044707,1.23818,2.07436,0.128822
0.0479571,0.044707,1.23818,2.07436,0.128822
0.0479571,0.044707,1.23818,2.07436,0.128822
0.0479571,0.044707,1.23818,2.07436,0.128822
0.0479571,0.044707,1.23818,2.07436,0.128822
0.0479571,0.044707,1.23818,2.07436,0.128822
0.0479571,0.044707,1.23818,2.07436,0.128822
0.0479571,0.044707,1.23818,2.07436,0.128822
0.0569966,0.0316119,1.17321,2.16199,0.0910276
0.0569966,0.0316119,1.17321,2.16199,0.0910276
0.0569966,0.0316119,1.17321,2.16199,0.0910276
0.050364,0.0650204,1.2632,1.91017,0.139283
0.050364,0.0650204,1.2632,1.91017,0.139283
0.050364,0.0650204,1.2632,1.91017,0.139283
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0582922,0.0442952,1.26102,1.93957,0.120335
0.0587087,0.0660561,1.35221,2.14349,0.0308817
0.0587087,0.0660561,1.35221,2.14349,0.0308817
0.0587087,0.0660561,1.35221,2.14349,0.0308817
0.0587087,0.0660561,1.35221,2.14349,0.0308817
0.0587087,0.0660561,1.35221,2.14349,0.0308817
0.0587087,0.0660561,1.35221,2.14349,0.0308817
0.0364336,0.0866005,1.27855,1.82043,0.0367444
0.0364336,0.0866005,1.27855,1.82043,0.0367444
0.0364336,0.0866005,1.27855,1.82043,0.0367444
0.0364336,0.0866005,1.27855,1.82043,0.0367444
0.0364336,0.0866005,1.27855,1.82043,0.0367444
0.0364336,0.0866005,1.27855,1.82043,0.0367444
0.0364336,0.0866005,1.27855,1.82043,0.0367444
0.0364336,0.0866005,1.27855,1.82043,0.0367444
0.0364336,0.0866005,1.27855,1.82043,0.0367444
0.0364336,0.0866005,1.27855,1.82043,0.0367444
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0464844,0.0497449,1.19742,1.83186,0.0194437
0.0496495,0.049499,1.22873,1.89292,0.16846
0.0496495,0.049499,1.22873,1.89292,0.16846
0.0496495,0.049499,1.22873,1.89292,0.16846
0.0496495,0.049499,1.22873,1.89292,0.16846
0.0496495,0.049499,1.22873,1.89292,0.16846
0.0496495,0.049499,1.22873,1.89292,0.16846
0.0496495,0.049499,1.22873,1.89292,0.16846
0.0496495,0.049499,1.22873,1.89292,0.16846
0.0496495,0.049499,1.22873,1.89292,0.16846
0.0496495,0.049499,1.22873,1.89292,0.16846
0.0496495,0.049499,1.22873,1.89292,0.16846
0.0496495,0.049499,1.22873,1.89292,0.16846
0.0496495,0.049499,1.22873,1.89292,0.16846
0.0496495,0.049499,1.22873,1.89292,0.16846
0.0496495,0.049499,1.22873,1.89292,0.16846
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0475812,0.0681143,1.22353,1.77898,0.0588825
0.0556676,0.0582192,1.28347,1.87233,0.111295
0.0556676,0.0582192,1.28347,1.87233,0.111295
0.0556676,0.0582192,1.28347,1.87233,0.111295
0.0556676,0.0582192,1.28347,1.87233,0.111295
0.0556676,0.0582192,1.28347,1.87233,0.111295
0.0556676,0.0582192,1.28347,1.87233,0.111295
0.0556676,0.0582192,1.28347,1.87233,0.111295
0.0556676,0.0582192,1.28347,1.87233,0.111295
0.0431907,0.0915521,1.22638,2.1541,0.0203606
0.0431907,0.0915521,1.22638,2.1541,0.0203606
0.0431907,0.0915521,1.22638,2.1541,0.0203606
0.0431907,0.0915521,1.22638,2.1541,0.0203606
0.0431907,0.0915521,1.22638,2.1541,0.0203606
0.0431907,0.0915521,1.22638,2.1541,0.0203606
0.0431907,0.0915521,1.22638,2.1541,0.0203606
0.0431907,0.0915521,1.22638,2.1541,0.0203606
0.0561076,0.0500875,1.17893,2.20491,0.0435222
0.0561076,0.0500875,1.17893,2.20491,0.0435222
0.0561076,0.0500875,1.17893,2.20491,0.0435222
0.0561076,0.0500875,1.17893,2.20491,0.0435222
0.0561076,0.0500875,1.17893,2.20491,0.0435222
0.0561076,0.0500875,1.17893,2.20491,0.0435222
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0575589,0.0667044,1.37915,2.16963,0.0661465
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0601856,0.056974,1.29089,1.89437,0.0678677
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
0.0531833,0.0475234,1.27562,1.85823,0.0376652
